,r,class_balance,flag,indicator,auc_rs,auc_ts,log_loss_rs,log_loss_ts,coef_rs,coef_ts,ks_rs,ks_ts
373,20,N,no_signal,ADX_slope25,0.5126395566609643,0.4729406630106834,0.6421875339185681,0.6160211343827694,-0.05212299908323566,-0.06111333683753508,0.10512450779213577,0.17131254862521111
374,30,N,keep,ADX_slope25,0.48621041879468846,0.4004733154442457,0.6271014572693477,0.622563159839391,-0.019106867424075958,-0.03856917484196786,0.06889583642611988,0.278175313059034
375,45,N,no_signal,ADX_slope25,0.5124568526730866,0.5438665512628845,0.6047439226412878,0.5958212469274362,0.06509651328274393,0.04676978924829331,0.06475082784362823,0.1913997954205681
376,60,N,keep,ADX_slope25,0.5023133475411635,0.42274122807017545,0.5803767992770809,0.5583190407826795,-0.0929797495228327,-0.11726664053203179,0.05125549638399074,0.22105263157894736
377,90,N,keep,ADX_slope25,0.508577768238527,0.5573932052752295,0.5125292856396174,0.41821463955085525,-0.19422276600562713,-0.12765687241609353,0.04302034178060865,0.28598050458715596
378,5,N,no_signal,ADX_slope5,0.5334184292982841,0.5186512083063807,0.6753390123557672,0.6747616157717983,0.04070301980258862,0.05082974134514658,0.08077996078872705,0.05397157121295052
379,10,N,no_signal,ADX_slope5,0.5203933592120487,0.5322316782401364,0.657811720821574,0.6516586061515627,0.05203461397777529,0.046803668500876895,0.04136210542322796,0.09472841504377034
380,20,N,no_signal,ADX_slope5,0.488428049129064,0.45434448471508,0.6426979594549547,0.6165568317015606,0.002722921582518033,0.0029469560103531412,0.03302645443957628,0.09702271390348963
381,30,N,no_signal,ADX_slope5,0.48494413042659407,0.4902448568872987,0.6279203544540317,0.6209581126773706,-0.039348812031226504,-0.016081673691606697,0.04190384185022124,0.07930828861061419
382,45,N,no_signal,ADX_slope5,0.48754548752091553,0.5018490833267762,0.6051161088213879,0.5968863491974455,0.008901177244678567,-0.004365562061308798,0.05384552379392252,0.0668817373514832
383,60,N,keep,ADX_slope5,0.48328126013805217,0.42289473684210527,0.5804277862526684,0.553804178941069,-0.009997790587658768,-0.008300931834320133,0.06255770891250206,0.15
384,90,N,no_signal,ADX_slope5,0.4559200960105443,0.5018456135321101,0.512961798574456,0.42188534737493505,-0.03827795760686277,0.008540334278511405,0.08455638956822462,0.11396215596330275
385,5,N,no_signal,ADX_slope50,0.4744751592834564,0.5109634937221144,0.6781025425093483,0.6753416682913808,0.1563860030314866,0.039208626989892206,0.049983513890781005,0.0877742946708464
386,10,N,no_signal,ADX_slope50,0.47376646274677425,0.5023146939556902,0.6584573469363975,0.6526899235360374,0.031914439302711865,-0.026047933223459784,0.06525505056213254,0.09004681599053238
387,20,N,keep,ADX_slope50,0.4913002393314079,0.4408243040664908,0.6426362533389113,0.6176747864096571,0.007050750468265891,-0.062130686479669114,0.06253119627308525,0.21545000853906146
388,30,N,no_signal,ADX_slope50,0.512327200937696,0.5485986881335718,0.6263465854964995,0.6191898929405117,0.14770531778241347,0.13267419646560036,0.07252076690766399,0.1746422182468694
389,45,N,keep,ADX_slope50,0.507920386600049,0.4128668660004721,0.6054288718943033,0.6059795459597132,-0.1768495724849947,-0.25806468318923736,0.0677720183003171,0.15685734518844913
390,60,N,keep,ADX_slope50,0.5396887586781727,0.5908114035087719,0.5779045993701474,0.5446431279338984,-0.5070710548845295,-0.4361093459517761,0.10385358281884018,0.25526315789473686
391,90,N,keep,ADX_slope50,0.5486990510796651,0.5655103211009175,0.5073604997689592,0.4168188416422055,-0.595090949039852,-0.5775967666478447,0.0850823919201202,0.40538990825688076
392,5,N,no_signal,ATR_14,0.5022221695719732,0.5062281269177821,0.6764643394822027,0.676768495723999,-0.009732111774555064,-0.01383768201060177,0.02731363292641272,0.08648056923918993
393,10,N,no_signal,ATR_14,0.500095555340927,0.4982335230338154,0.658243131342224,0.6562799047150434,-0.00018133213135203356,-0.014110532506463694,0.039783901082755035,0.06616892044762353
394,20,N,no_signal,ATR_14,0.5109064303784507,0.49341543482798533,0.6423596607483277,0.6362764172692748,-0.00844065322444622,-0.043440136610723254,0.05252065886528756,0.11878783278620088
395,30,N,no_signal,ATR_14,0.5002093862655904,0.5024970184853905,0.6268138964484318,0.6360979155544497,-0.01611229517132057,-0.04239772547610401,0.05874337220458257,0.11948419797257007
396,45,N,no_signal,ATR_14,0.5133929302739197,0.5175367849555432,0.6048586235778243,0.6052021980982857,-0.003136769218866838,-0.030510910658246414,0.06931420614768964,0.16700763238649777
397,60,N,keep,ATR_14,0.5340638553795936,0.574967105263158,0.5780772734683512,0.5719398366077462,-0.0402728576014608,-0.07109298774836116,0.10313986394422013,0.20921052631578949
398,90,N,keep,ATR_14,0.5472328950988068,0.7030354071100917,0.5069829347636134,0.4952208600763059,-0.06415342064843317,-0.12483627273385632,0.14663675909999183,0.36754587155963303
399,5,N,no_signal,ATR_14_EA10,0.4788750747798068,0.46650412167653543,0.6764165580063928,0.6754491460756886,0.07388792902100925,0.019274630101679704,0.055292633374597965,0.110381317277869
400,10,N,no_signal,ATR_14_EA10,0.5198683185753418,0.4981465044640526,0.6567558032206388,0.6537282312119348,1.0123536294240527,1.133305432777795,0.05421583999309536,0.05859830487826102
401,20,N,no_signal,ATR_14_EA10,0.4959322192975346,0.5054365357976431,0.643883921635203,0.61525912712372,0.9732563914723652,0.6337990891242954,0.035272586101713715,0.09639651606292339
402,30,N,no_signal,ATR_14_EA10,0.4989774416765082,0.49871422182468694,0.6280767752826187,0.6197764174303122,0.9362549813426521,0.6062937765036807,0.021840427724071,0.130664877757901
403,45,N,keep,ATR_14_EA10,0.5172577606683594,0.563439294987804,0.6060813031455065,0.5939638447183528,1.4434291253226785,1.0504392933988103,0.08003697506523291,0.17963647808639546
404,60,N,no_signal,ATR_14_EA10,0.5313437379903074,0.5108552631578948,0.5795677038489067,0.553137519993309,1.326800729897591,1.2306480593166875,0.06802289889648082,0.11973684210526316
405,90,N,keep,ATR_14_EA10,0.49997430448280966,0.44352064220183485,0.5113909232485045,0.42299276356166515,-0.46433161538784945,-0.5535912584542023,0.049891625377497376,0.17545871559633028
406,5,N,no_signal,ATR_14_EA25,0.49120313058380566,0.5014181221077774,0.6766061419221027,0.6756659755192459,0.2710194037541782,0.2161508334358827,0.051501815446398425,0.07709276674793916
407,10,N,no_signal,ATR_14_EA25,0.5326973937023892,0.5253485093718999,0.6556380544578085,0.6507925291778935,0.9232682693872865,0.9322519598181349,0.06994856451218484,0.12471501418402688
408,20,N,no_signal,ATR_14_EA25,0.5061581976339893,0.5231977836391581,0.6444196197530138,0.6136833069255198,0.8910904772607432,0.6173487318193001,0.041206810493039765,0.1597563521129433
409,30,N,no_signal,ATR_14_EA25,0.5125332636117691,0.5350700655933214,0.6281933033432556,0.6181770245762257,0.7851696577096245,0.5277120673375805,0.06026779284718791,0.17531305903398928
410,45,N,keep,ATR_14_EA25,0.5244164141207306,0.5702061531198364,0.6055768717272932,0.5941065232355152,1.0510176631281798,0.8363620210459299,0.08473608462141512,0.2360138484538516
411,60,N,keep,ATR_14_EA25,0.53511946056828,0.5569078947368421,0.5790930833521898,0.5507101263342067,0.9407689820062972,0.8257818920794261,0.06703966380347276,0.1868421052631579
412,90,N,keep,ATR_14_EA25,0.48491975441131574,0.42585292431192656,0.5124761093354605,0.42269571454033256,-0.4589538629998684,-0.3290467217284698,0.05049320277995266,0.1743119266055046
413,5,N,no_signal,ATR_14_EA5,0.5220035262504269,0.5445091307160272,0.6762072665739606,0.6750918382570295,-0.1907246754271735,-0.2361675642828165,0.07977697354522426,0.11313463037600968
414,10,N,no_signal,ATR_14_EA5,0.5108470724103988,0.48263979533232393,0.6578071030125918,0.6539742331608661,1.0665206157448692,1.2099416722078198,0.04526035234233883,0.07041542665204754
415,20,N,no_signal,ATR_14_EA5,0.4997802929143399,0.5125713960416707,0.6430751281158184,0.6157510552101501,1.1027239114677807,0.7968111137809863,0.028423271033220565,0.06098787453272358
416,30,N,no_signal,ATR_14_EA5,0.4937328142621959,0.4929189028026236,0.6276334861708038,0.6206768262694028,1.0262563086922438,0.6933330552182552,0.02737753119190639,0.10211687537268932
417,45,N,keep,ATR_14_EA5,0.5072604518914617,0.5708946415925722,0.6062196579195486,0.5945068917089327,1.731230619920521,1.0786230509670092,0.05819594444379439,0.17526949405932804
418,60,N,no_signal,ATR_14_EA5,0.5230586097954173,0.4880482456140351,0.5799725481569599,0.5540199452068494,1.340572811912187,1.326354484431175,0.05602443613713384,0.08508771929824561
419,90,N,no_signal,ATR_14_EA5,0.5108329277472285,0.4629802178899083,0.5112762195452635,0.4223899217538877,-0.38585599032504464,-0.6423329730898184,0.05877320531927436,0.0911697247706422
420,5,N,no_signal,ATR_14_EA50,0.5050751549398109,0.5188170705412084,0.6764849012048453,0.6752187023170391,0.3547774601658706,0.2993858526497778,0.047367454643455806,0.09916903020351296
421,10,N,no_signal,ATR_14_EA50,0.5402267435767288,0.5389060025409422,0.6554367986774498,0.6495566660889559,0.8431397113267515,0.8150964198322966,0.09992622716689717,0.12610731130023148
422,20,N,no_signal,ATR_14_EA50,0.5220965601976084,0.5496309227879087,0.6439402130874247,0.6131581753265837,0.8681288704499444,0.6664403295211028,0.05790028284620931,0.1663788686692347
423,30,N,keep,ATR_14_EA50,0.5237426299358103,0.5699351520572451,0.6277363988142639,0.6176329293823029,0.7032696802408813,0.5176835659851733,0.08909884139599707,0.19312760882528324
424,45,N,keep,ATR_14_EA50,0.5232346161496788,0.5781139350066882,0.6052533635309048,0.5944479909891199,0.8531798706362225,0.6995730837458969,0.06754267928811299,0.22617829884333937
425,60,N,keep,ATR_14_EA50,0.5350994964039549,0.5703508771929825,0.5787574250858097,0.5508092038114164,0.6022004465211558,0.5549507180461296,0.06717941295374802,0.1956140350877193
426,90,N,no_signal,ATR_14_EA50,0.4801041121896511,0.4839807912844037,0.5131154479600384,0.42156689262194436,-0.41339671175149517,-0.19642578666372593,0.058213949945132515,0.10708142201834862
427,5,N,no_signal,ATR_14_MA10,0.5219837824070509,0.5402215919457298,0.6763187203049651,0.675276710806892,-0.011764089638775933,-0.054439137104075754,0.06763648425329771,0.12434691745036573
428,10,N,no_signal,ATR_14_MA10,0.5196566583578044,0.48814807079830835,0.6568471862726815,0.6545485093888826,0.7498670834280038,0.9045043009050288,0.062318521912997374,0.07822969421674586
429,20,N,no_signal,ATR_14_MA10,0.49617005755045795,0.49796960094119436,0.6435191051181317,0.6156454851821563,0.732284296487816,0.4977341575219355,0.03471798569130941,0.0649348184975047
430,30,N,no_signal,ATR_14_MA10,0.497594827605308,0.4883907274895647,0.6279875898805796,0.6202068158590456,0.7416902403656297,0.491807431101451,0.034062381597052195,0.11381932021466905
431,45,N,keep,ATR_14_MA10,0.5147046090120871,0.558659217877095,0.6062397459867305,0.5938020281733781,1.2087517513513093,0.8429728685140704,0.061776441266981036,0.20052718545912346
432,60,N,no_signal,ATR_14_MA10,0.5313686931957137,0.5,0.5796867795262933,0.5535787630193922,1.0543534538712251,0.9911657190165765,0.07386241696155402,0.09956140350877193
433,90,N,no_signal,ATR_14_MA10,0.5058479974123102,0.46328483371559637,0.5111417022147032,0.42295380964545687,-0.3060322641965519,-0.48248821562545846,0.04506389114774318,0.15983371559633028
434,5,N,no_signal,ATR_14_MA25,0.4884083895539274,0.5042294869881077,0.6766057266956558,0.6757017516533813,0.1713540851330486,0.12980644463756327,0.06001930947882177,0.08120615017166741
435,10,N,no_signal,ATR_14_MA25,0.5316956038378313,0.5195617744826746,0.6559829271979416,0.6508221664265773,0.63525294224081,0.6502172981539807,0.06640993446753071,0.09356236620894899
436,20,N,no_signal,ATR_14_MA25,0.4990134511930308,0.4991745573919808,0.6446507021505357,0.6144228393694273,0.5865033282910594,0.35084388320938303,0.03643724696356275,0.16370329607772444
437,30,N,no_signal,ATR_14_MA25,0.5077993614272831,0.5257807841383422,0.6281220320239702,0.6185638393163123,0.5419908883157342,0.33264278801529173,0.05184359621465084,0.16532498509242696
438,45,N,no_signal,ATR_14_MA25,0.5249429577711993,0.5396274293807538,0.6050322037017413,0.5954861400298065,0.7498541279566383,0.6331284709720776,0.07818822180358752,0.1950979620741207
439,60,N,no_signal,ATR_14_MA25,0.5335622557509271,0.543530701754386,0.5789781067445602,0.5510941458240701,0.8383414289884704,0.7464778323578511,0.07752833663573885,0.16228070175438597
440,90,N,keep,ATR_14_MA25,0.484073313845047,0.3885285263761469,0.5126560745137871,0.4232850782949114,-0.3738928815795661,-0.27800470887758416,0.06585005305368549,0.19366399082568808
441,5,N,no_signal,ATR_14_MA5,0.52289101201018,0.5478678409712893,0.6760619405135281,0.6747627801455933,-0.3765841496894062,-0.37460757281535956,0.07843044342697839,0.10708065880479674
442,10,N,no_signal,ATR_14_MA5,0.5019665905648862,0.47956803981969753,0.6582260443159839,0.653853480802794,0.7920289022153864,0.8368835730305269,0.02948036389117788,0.09197862823926627
443,20,N,no_signal,ATR_14_MA5,0.5010089461312355,0.5165752670828668,0.6430503046991558,0.6158573046389706,0.9252183097389177,0.6633793175203481,0.02978204203871111,0.06671853355851155
444,30,N,no_signal,ATR_14_MA5,0.48915844447054085,0.4905430083482409,0.6276735727878116,0.6209657747779425,0.8225497486704584,0.5391667577881399,0.04950378778646589,0.08579308288610614
445,45,N,keep,ATR_14_MA5,0.5004937809344395,0.5762255094814699,0.6065700695555198,0.5946907399320936,1.4663002594929297,0.7850138742690018,0.0648093326936803,0.16834526713352743
446,60,N,no_signal,ATR_14_MA5,0.5140934522532055,0.4766885964912281,0.5803007557356799,0.5543402963842234,1.014813745663419,0.9761164682340616,0.05077885196073049,0.08859649122807017
447,90,N,no_signal,ATR_14_MA5,0.515630431956759,0.46875000000000006,0.5112809799370143,0.422250149408885,-0.2905724193912524,-0.5264856985318296,0.0537278149439082,0.07970183486238532
448,5,N,no_signal,ATR_14_MA50,0.5125610331558362,0.5206747275712793,0.6761862727983661,0.6746078939829242,0.28458505425482783,0.24456227764184826,0.03487749932377336,0.07485362657776451
449,10,N,no_signal,ATR_14_MA50,0.5386166874559468,0.5367827494387303,0.6558194936466173,0.6480170442612762,0.7218534039013637,0.667701692817078,0.08679301891173768,0.15725995927530936
450,20,N,no_signal,ATR_14_MA50,0.5251148662773087,0.54949809294294,0.6433488956379685,0.6119842200866883,0.7111910324853112,0.548881796974426,0.07129388275747324,0.20254653788496935
451,30,N,keep,ATR_14_MA50,0.5223766338221967,0.5685655187835421,0.6277255477519854,0.6173657922745689,0.5487460632008229,0.38582318283850653,0.0944919225647491,0.18835718545020871
452,45,N,keep,ATR_14_MA50,0.517581877537648,0.5783696592965615,0.6058191223072236,0.5936982657720338,0.6792143611220822,0.5186885347063752,0.0720498929361244,0.21807380596427728
453,60,N,keep,ATR_14_MA50,0.5283690775058769,0.6014583333333334,0.5793521111450992,0.5497034865829514,0.43620512583805515,0.3372064455618927,0.054449762675996584,0.24473684210526317
454,90,N,keep,ATR_14_MA50,0.46998310141869487,0.4459396502293578,0.5135153285514831,0.42197740763759284,-0.33690684792573206,-0.15248829259155208,0.09162719129859098,0.16728784403669725
455,5,N,no_signal,ATR_14_slope10,0.484825869173345,0.4684861753827271,0.6766852710835585,0.6778813263834492,-0.34227777038149476,-0.4801876639699907,0.03964366311474924,0.11842563566701497
456,10,N,no_signal,ATR_14_slope10,0.5252111978529844,0.48927061034824826,0.6584872485683181,0.6612434466552909,-0.3828238520242714,-0.7630187434156888,0.06721547626631376,0.06890130353817504
457,20,N,no_signal,ATR_14_slope10,0.48411176478116746,0.47327273762310484,0.6427080718718908,0.6161944940483806,-0.18442681601707886,-0.054467468288149384,0.06596971881759192,0.11402493405946981
458,30,N,no_signal,ATR_14_slope10,0.499514755638473,0.49125111806797855,0.6268161787302275,0.6212916429392483,-0.45158782277683407,-0.5880172363412801,0.0290925044148374,0.1262671437090042
459,45,N,no_signal,ATR_14_slope10,0.5293390122041117,0.524116767644976,0.6052009530819332,0.6051046276184512,-0.5804022813176039,-0.9727953121820535,0.06429683020722418,0.1568180029900071
460,60,N,no_signal,ATR_14_slope10,0.5260894194920119,0.5072478070175438,0.5799128922909705,0.5533861546190274,-0.2864448789968971,-0.4601994600203015,0.07935755319202033,0.09956140350877193
461,90,N,no_signal,ATR_14_slope10,0.4968817734139064,0.4602028383027523,0.5119534356724906,0.42224924103544353,-0.3781744410018823,0.13618338930809332,0.05607971051732634,0.15137614678899083
462,5,N,no_signal,ATR_14_slope25,0.4968784983622482,0.4785788923719958,0.676447626040537,0.6753483320574909,-0.08676333781046719,0.16784891105489155,0.027461711751733016,0.09688013136288999
463,10,N,no_signal,ATR_14_slope25,0.5039013293494634,0.5079796028472476,0.6585787327151505,0.6516142769128549,-0.6450268950966872,-0.2750813230539997,0.033329291924648966,0.14060460502271185
464,20,N,no_signal,ATR_14_slope25,0.4971640721321826,0.4843260782937058,0.642672251855218,0.6154350242866915,-0.5238811287687738,-0.2771100247879424,0.04536631357107204,0.17535437105068408
465,30,N,no_signal,ATR_14_slope25,0.5124313401385716,0.5301039803220036,0.6274018162505531,0.6209497880997776,-0.5325956147315768,-0.36695777528160567,0.05424322929014733,0.14288908765652952
466,45,N,no_signal,ATR_14_slope25,0.5203959608251524,0.4938036037453773,0.604827929588027,0.6031791906911063,-0.1927278517481312,-1.0141493758714706,0.06577349262253841,0.1005586592178771
467,60,N,no_signal,ATR_14_slope25,0.5074703407383746,0.537642543859649,0.5801560962539571,0.5530011977973669,-0.3295353834494646,-0.22428009751359668,0.04967084084069096,0.1530701754385965
468,90,N,keep,ATR_14_slope25,0.47863946770980387,0.6054329128440367,0.5115757294405806,0.42152245933340987,0.10271750635033325,-0.10978351631562933,0.08012769160542568,0.21932339449541285
469,5,N,no_signal,ATR_14_slope5,0.4750269997058167,0.45729047453185384,0.6763669362537827,0.675460847563427,-0.08969155708942302,-0.09354564504344169,0.06583387135306533,0.109717868338558
470,10,N,no_signal,ATR_14_slope5,0.5041119620902166,0.4829182547555648,0.6584273491769486,0.6598979947114353,-0.24554146835692062,-0.5661413011699273,0.026498626263539576,0.062340103378060875
471,20,N,no_signal,ATR_14_slope5,0.47730297820420386,0.5021442532116359,0.6428469957168833,0.6161419668990478,-0.23187475487662765,-0.16713730406790753,0.038849758748821475,0.046661226968253665
472,30,N,no_signal,ATR_14_slope5,0.4854803365247197,0.48799940369707817,0.6272515674140478,0.6219465170224683,-0.3792344712364427,-0.441179875139868,0.03370121798550471,0.10666368515205725
473,45,N,keep,ATR_14_slope5,0.5258661643050209,0.5644523565976867,0.6050518314019113,0.5978434282156431,-0.5616018634569783,-0.6567656084481261,0.06737418531996303,0.17019435046030373
474,60,N,no_signal,ATR_14_slope5,0.507170878273499,0.4854934210526316,0.5801578482665937,0.5554832216876904,-0.19859619731989914,-0.43373721638669965,0.029512025913485295,0.05745614035087719
475,90,N,no_signal,ATR_14_slope5,0.4897369081339916,0.46298021788990823,0.5120361729394974,0.42199012397813784,-0.36377221149627653,0.060878999539703896,0.04847383742899724,0.11009174311926606
476,5,N,no_signal,ATR_14_slope50,0.526534738305228,0.5173906553216898,0.6761504344293211,0.6745750995124624,-0.7697001546968479,-0.749747586993816,0.05447918702750515,0.13678658506244712
477,10,N,no_signal,ATR_14_slope50,0.5176119795573219,0.5191962964896709,0.6582172292294258,0.6532083918559933,-1.2736917148601055,-1.4159889076373686,0.07571887413203898,0.12910075010007135
478,20,N,no_signal,ATR_14_slope50,0.5437931681761752,0.5459591263591339,0.6416753996331765,0.6202486324013499,-1.3745274784837636,-2.1547478859647313,0.08294049137596361,0.19203400444031196
479,30,N,keep,ATR_14_slope50,0.5255872232279164,0.5516081544424568,0.6268438613118595,0.6233243316994868,-0.749393487845613,-1.2700522569551116,0.06147758015948808,0.1586911150864639
480,45,N,no_signal,ATR_14_slope50,0.5033534980049845,0.5456467857423872,0.6049783440741919,0.5969413336994751,-0.08065831000235886,-0.13523154044414926,0.05887928109240256,0.16252262176410417
481,60,N,keep,ATR_14_slope50,0.5100694253814403,0.3717434210526316,0.5801419176545681,0.5538320803224465,-0.3638914514554069,0.19829114482306567,0.05909143088156758,0.23728070175438595
482,90,N,keep,ATR_14_slope50,0.48316792473934156,0.39444165711009177,0.5119491316469447,0.42258947493614246,0.729118438115499,-0.36005285130385334,0.07879152471153003,0.20355504587155962
483,5,N,no_signal,ATR_21,0.5047799844813391,0.5081604219535253,0.6763530164538878,0.6761318248878845,-0.00792210823592449,-0.011800602960637025,0.027663098954168616,0.09782554610140817
484,10,N,no_signal,ATR_21,0.5045938487019885,0.4975808837605945,0.6582305664115682,0.655355979342958,0.0013346212037693814,-0.01158424058203086,0.04527679197088542,0.0818496667188778
485,20,N,no_signal,ATR_21,0.5103102349372662,0.49809294294009376,0.6423756414825863,0.6380578689985841,-0.007774663960482319,-0.04539909047741043,0.062059785924241585,0.13307652896639405
486,30,N,no_signal,ATR_21,0.49898298099570376,0.49575134168157425,0.6268536622339237,0.6351614016031821,-0.012947983945535549,-0.0399874001086796,0.07831046333081479,0.19357483601669648
487,45,N,no_signal,ATR_21,0.486852790096299,0.4998623023054528,0.604981354201322,0.6025701418944561,0.00015762809774229856,-0.025127407122536884,0.08687268174531669,0.17440396569360295
488,60,N,keep,ATR_21,0.5325415878498097,0.5550328947368421,0.5782027330896935,0.5716890288716218,-0.039267120579045786,-0.07069000103115736,0.12579170389151473,0.18421052631578946
489,90,N,keep,ATR_21,0.5495726986641354,0.7082855504587156,0.5066754351960392,0.4997582559883936,-0.06432514211160553,-0.1294449410760359,0.14666094311617095,0.44079701834862384
490,5,N,no_signal,ATR_21_EA10,0.5032745164239161,0.520475692889486,0.6763170327799991,0.674954956031791,0.5688663803063686,0.4547246721784079,0.02990205079301147,0.0842248428455325
491,10,N,no_signal,ATR_21_EA10,0.5342160043893809,0.509928818809934,0.6558458381784187,0.6514217515702324,1.4540859835000233,1.5767620874453336,0.07558735710366624,0.1155780643589342
492,20,N,no_signal,ATR_21_EA10,0.48909996885705387,0.49627127649481007,0.6461771747853133,0.6153115524597433,1.72652623954197,1.0965591340204295,0.043563862237258055,0.13613161540067173
493,30,N,no_signal,ATR_21_EA10,0.5076542312643606,0.5236098688133572,0.6276593114593064,0.6195524251645737,1.0404247216186466,0.662057062929736,0.059038063985783894,0.14922480620155038
494,45,N,no_signal,ATR_21_EA10,0.51846062038543,0.5408765441812888,0.6049242053952086,0.5960229824639549,1.2762949061561681,1.0953348198902322,0.0739782127938406,0.13679282398300416
495,60,N,no_signal,ATR_21_EA10,0.5344232103374443,0.5293640350877193,0.5788383635477249,0.5525575854346104,1.2436689695176688,1.3056162558737165,0.08031583307962208,0.10438596491228071
496,90,N,keep,ATR_21_EA10,0.47485920368080725,0.3853927752293578,0.5123774947509164,0.422726582035351,-0.7234699262935417,-0.5041412465310471,0.07453816086602962,0.2044151376146789
497,5,N,no_signal,ATR_21_EA25,0.5153478766483641,0.5352871904596043,0.6758882824006072,0.674157160518575,0.5080772929816234,0.45211011911472604,0.04973869023291812,0.12774709326433464
498,10,N,no_signal,ATR_21_EA25,0.5343968403033934,0.5247393793835604,0.655949151751606,0.649028009309442,1.1318772230294558,1.0753245607985178,0.08071857616377158,0.17981517255782384
499,20,N,no_signal,ATR_21_EA25,0.5068962427955274,0.5198011347463898,0.6455017560327988,0.6135609968553979,1.2827622257185727,0.916775771458996,0.030503022572236704,0.21476688362208013
500,30,N,no_signal,ATR_21_EA25,0.5174854149725582,0.542915175909362,0.6276938670709634,0.6184934317683386,0.8567804344606167,0.6072973232114751,0.08238297080335638,0.23240906380441265
501,45,N,keep,ATR_21_EA25,0.5198460152346629,0.5536627586749547,0.6049649359031796,0.595641512985487,0.8865831893480155,0.7410646510794373,0.06625791278096954,0.22716185380439058
502,60,N,keep,ATR_21_EA25,0.5320998807141182,0.5611184210526315,0.5790176668914266,0.5513773823653129,0.6523341654202245,0.6348442700630336,0.07147420380417151,0.20175438596491227
503,90,N,keep,ATR_21_EA25,0.4620446981079031,0.43033256880733944,0.5135367967287451,0.4221164973424331,-0.5823070942233732,-0.2525635735189155,0.08444151549137387,0.15481651376146788
504,5,N,no_signal,ATR_21_EA5,0.497163796899032,0.5122655122655122,0.6763840699163584,0.6751717142455615,0.5906140881015546,0.4177900571196241,0.03893880790622464,0.05582922824302135
505,10,N,no_signal,ATR_21_EA5,0.5300352013546253,0.49852938617100884,0.6565096550439944,0.6525980968949059,1.6090719742953556,1.959078625552825,0.08006921083618115,0.06841399954750343
506,20,N,no_signal,ATR_21_EA5,0.47865641651344054,0.4969164500275148,0.6448418314301199,0.6160207506200258,1.97046602447738,1.2645192127804217,0.061366535411236205,0.09282908594090969
507,30,N,no_signal,ATR_21_EA5,0.5018578876581753,0.5237589445438283,0.6271959879132833,0.6203366390015101,0.9548922456166644,0.6015142780903815,0.03503951750314079,0.11083780560524746
508,45,N,no_signal,ATR_21_EA5,0.5107906345436037,0.5390274608545125,0.6049115775454154,0.5961212198286352,1.4295033398405184,1.2328067194500176,0.03989562734750711,0.09186403336218428
509,60,N,no_signal,ATR_21_EA5,0.5269603561606915,0.5195394736842105,0.5793207763192016,0.553131865458897,1.3526565393107082,1.544253860588591,0.07350805304478461,0.058333333333333334
510,90,N,keep,ATR_21_EA5,0.4898563167138759,0.39779243119266056,0.5116159510460061,0.4222950152844835,-0.60156558200315,-0.5787848888497896,0.0489242647303331,0.2227637614678899
511,5,N,no_signal,ATR_21_EA50,0.5239068327518771,0.5427675772503359,0.6755228879150468,0.6734945021169693,0.4935910228121408,0.44908425934636764,0.06228392831405347,0.11744704848153124
512,10,N,no_signal,ATR_21_EA50,0.5356462520729344,0.5368175568666353,0.6564500813761931,0.6491833825199693,0.9192635221887692,0.8411885033314299,0.07761765122917047,0.16413442628656955
513,20,N,no_signal,ATR_21_EA50,0.5215099636096808,0.5443177289891648,0.6443379075319652,0.6136602854069565,1.0687267679333436,0.8360879449357541,0.05432311019910155,0.2210098863356041
514,30,N,keep,ATR_21_EA50,0.5264059346050133,0.5649970184853905,0.6272245703385023,0.6184649424716241,0.7076923693987374,0.5514150032136022,0.10533790954956472,0.2503726893261777
515,45,N,keep,ATR_21_EA50,0.5207914536115044,0.5587575733732001,0.6048180145464426,0.5957939788469414,0.6555695553189274,0.5564947484998769,0.08184828522284497,0.2402628058855929
516,60,N,keep,ATR_21_EA50,0.530295619363243,0.5607675438596491,0.5793335166245263,0.552116297606776,0.29385477781776176,0.33613629373607185,0.0752124935740346,0.19605263157894737
517,90,N,no_signal,ATR_21_EA50,0.47183015565437414,0.5274154243119266,0.5136347613139733,0.42137180251145,-0.45945244476712754,-0.1179018021910565,0.07247949648878316,0.10708142201834862
518,5,N,no_signal,ATR_21_MA10,0.49842246691425446,0.5138743759433415,0.6763156624963884,0.6750755445010012,0.46407873690905693,0.3768631107136212,0.034093668741744604,0.06742299845748122
519,10,N,no_signal,ATR_21_MA10,0.5339344757505203,0.5015141231138726,0.6558192649025822,0.6524622709872049,1.241973124997865,1.4050765567769763,0.07612369998499884,0.08212812614211873
520,20,N,no_signal,ATR_21_MA10,0.47939446167497857,0.48636596519858055,0.6470536137056057,0.6159155060048599,1.5445055799060765,0.9237206856728322,0.051633298208640675,0.12764948101482002
521,30,N,no_signal,ATR_21_MA10,0.4995413443706115,0.5172927847346451,0.6277954116437591,0.6197922857795596,0.8716552199985539,0.5110385947056998,0.02108264885812474,0.12365831842576029
522,45,N,no_signal,ATR_21_MA10,0.5147362016311152,0.5410240774254466,0.6050270945814891,0.5959380611568325,1.1303030820679838,0.9439244669218927,0.05115430069152733,0.13179636478086396
523,60,N,no_signal,ATR_21_MA10,0.5328422980749554,0.5187938596491228,0.5787479525401161,0.5531231744884022,1.1405718903275373,1.226602856735635,0.08956173668265463,0.08991228070175439
