,r,class_balance,flag,indicator,auc_rs,auc_ts,log_loss_rs,log_loss_ts,coef_rs,coef_ts,ks_rs,ks_ts
1452,30,N,no_signal,OBV_ROC5_EA5,0.5126872566854044,0.5185599284436493,0.6268816116437489,0.6211920705511259,0.005736629992380576,0.009417599460322902,0.03400034122206244,0.08184257602862254
1453,45,N,no_signal,OBV_ROC5_EA5,0.49154838936147804,0.51363207176017,0.6050937521912922,0.597073052902715,-0.0035412287003196313,0.004487919286640463,0.057954904461579866,0.12491148005350539
1454,60,N,no_signal,OBV_ROC5_EA5,0.4818201328615136,0.5281250000000001,0.581785846247679,0.5534552620206082,0.02232822044484991,0.009017543985914797,0.051500057396972436,0.14736842105263157
1455,90,N,no_signal,OBV_ROC5_EA5,0.48225195512655794,0.5334360665137615,0.5116137138979046,0.42169010980047417,0.00899146579295062,0.004080027234127753,0.07882175473175392,0.10536123853211009
1456,5,N,no_signal,OBV_ROC5_EA50,0.4764120303186459,0.5143553764243419,0.6764147321203628,0.6754863792063184,-0.004004597907656018,-0.0037090675679395707,0.05365586875872431,0.06515068584034102
1457,10,N,no_signal,OBV_ROC5_EA50,0.48676096163607185,0.5277589237543292,0.657695391838096,0.6527054316002098,-0.005416384161485471,-0.006573663107095058,0.04887912557615761,0.08077063645381924
1458,20,N,no_signal,OBV_ROC5_EA50,0.5001045208465762,0.4466498415529707,0.6426222342211794,0.616464495071556,-0.002866663430470131,-0.0030965481404255178,0.02395873772946592,0.1512742177270916
1459,30,N,no_signal,OBV_ROC5_EA50,0.5024993408210158,0.4681536970781157,0.6270830545428036,0.621181726949924,-0.005262991929255322,-0.005118916347558148,0.04578136528708076,0.12097495527728086
1460,45,N,no_signal,OBV_ROC5_EA50,0.5257947883879573,0.49958690691635854,0.6046841229396425,0.5967055251846722,-0.003585257797575527,-0.004268142188281197,0.0647016837695845,0.0631835706979306
1461,60,N,no_signal,OBV_ROC5_EA50,0.5430502248464006,0.5078837719298246,0.5822754667353288,0.5533358582272626,-0.015207511130436346,-0.005219218786702733,0.08683662825228715,0.07192982456140351
1462,90,N,no_signal,OBV_ROC5_EA50,0.48637230688307326,0.488639621559633,0.5114518496268232,0.42174550741303424,0.0008058014090049087,0.000535769867694248,0.07601036285093275,0.17029816513761467
1463,5,N,no_signal,OBV_ROC5_MA10,0.5074611984118053,0.5213547627340731,0.6763849849528466,0.6754184688565664,0.0007421670412767809,-0.0019029494327314545,0.03124463214258214,0.05932892139788692
1464,10,N,no_signal,OBV_ROC5_MA10,0.49989314241444716,0.4672462103412868,0.6597554395430356,0.6532613186007808,0.013193691955136205,0.00698355738574625,0.0389208205840589,0.09058633112306166
1465,20,N,keep,OBV_ROC5_MA10,0.5181844942257565,0.5840338526347748,0.6429776617902413,0.6161095796214072,0.00863507347410358,0.004874394022374505,0.054434030281182405,0.19431108749691645
1466,30,N,no_signal,OBV_ROC5_MA10,0.48459736904495493,0.5352750447227191,0.6270701349870076,0.621039633373449,-0.0015084529926309895,0.00024347994779733446,0.04203013832787895,0.12231663685152057
1467,45,N,no_signal,OBV_ROC5_MA10,0.5035161414881294,0.49049885907624524,0.6048966403731904,0.596770729169882,-0.0026694845149775295,-0.002726107905671298,0.06107204287235412,0.0928475883232355
1468,60,N,no_signal,OBV_ROC5_MA10,0.4850792826875758,0.465,0.5802086828772832,0.5532821572178025,0.0001365453759315158,-0.0020078332448734493,0.05740695451664263,0.1280701754385965
1469,90,N,no_signal,OBV_ROC5_MA10,0.5043803299304407,0.44120914564220187,0.5114666394272898,0.421751720302656,0.0005240378074161323,-0.001900171619456656,0.05828650199366983,0.14363532110091742
1470,5,N,no_signal,OBV_ROC5_MA25,0.47033882409617617,0.46842812360053737,0.6763494116314022,0.6754304557060833,-0.0004920217685610005,-0.00043944719648095237,0.07261193278405961,0.09543712991988854
1471,10,N,no_signal,OBV_ROC5_MA25,0.47213688456709324,0.48683409039489034,0.6579464212791516,0.6527624099255683,-0.0008857851864884156,-0.00215848448070834,0.06206370767052519,0.07196435719382516
1472,20,N,keep,OBV_ROC5_MA25,0.4761799123731352,0.4200933604053208,0.6426512702836967,0.6163917426175929,-0.0007835745001596563,-0.000765016280883371,0.05881537352337641,0.20674016584754928
1473,30,N,no_signal,OBV_ROC5_MA25,0.4958820701100552,0.4633553220035778,0.6271017658552296,0.6210712101773951,-0.0014461158764495032,-0.0012174040884356289,0.04850892605895165,0.11814251639833036
1474,45,N,no_signal,OBV_ROC5_MA25,0.530137018358822,0.4969214729719097,0.6049320750841305,0.5967722719472226,-0.0017828504516270766,-0.0017150420066251726,0.07580122392146309,0.05991816822724054
1475,60,N,no_signal,OBV_ROC5_MA25,0.5527740206329639,0.5126644736842105,0.5812772304378713,0.5532448874246841,-0.0044339463097354224,-0.0019055821956459752,0.0991969414900254,0.09385964912280702
1476,90,N,no_signal,OBV_ROC5_MA25,0.4888028005090736,0.5245484518348624,0.5115355101885639,0.42179562162804246,0.003169139595948632,0.002526350380732394,0.06549333881504367,0.17101490825688073
1477,5,N,no_signal,OBV_ROC5_MA5,0.5091196812553925,0.4939045628700801,0.6764393243277919,0.6753996456343528,0.003939519895036301,0.0015131228350537924,0.053231376126139464,0.044616941168665304
1478,10,N,no_signal,OBV_ROC5_MA5,0.4984248780898796,0.46869942045632534,0.6582342626163366,0.6528946316550018,0.0015083952683896291,0.003061235777585564,0.04877843285130973,0.07890843906089559
1479,20,N,no_signal,OBV_ROC5_MA5,0.4909216178973818,0.45695364238410596,0.6426524587780784,0.6164338050045977,0.0010412499935670253,-0.0016555752859406458,0.04542177361211247,0.08742101368147404
1480,30,N,no_signal,OBV_ROC5_MA5,0.5079223343134236,0.5122707960644007,0.6270079220382381,0.6211180291658266,0.00013480339161368548,0.0032417805979406884,0.03315836470434438,0.06924567680381634
1481,45,N,no_signal,OBV_ROC5_MA5,0.4916431672185624,0.5225725863561256,0.6050134875810298,0.5969138009471779,-0.0028279471413619984,0.000385320666620603,0.06508079519792191,0.11094499960657801
1482,60,N,no_signal,OBV_ROC5_MA5,0.4832949855010257,0.528530701754386,0.5811952635553077,0.5534251269552936,0.012186665416785177,0.0042442715052168085,0.06685998632454744,0.11578947368421053
1483,90,N,no_signal,OBV_ROC5_MA5,0.48495754193659557,0.5413560779816513,0.5114723108109304,0.4217368757361254,0.0029152043716572647,0.0003895041986778863,0.06125206697763281,0.1248566513761468
1484,5,N,no_signal,OBV_ROC5_MA50,0.47819884814417746,0.5040221591945729,0.6765351708365961,0.6754837684110859,-0.0035462122333248616,-0.0029060425471344373,0.05935196757271164,0.058781576022955334
1485,10,N,no_signal,OBV_ROC5_MA50,0.4940241950233134,0.5150107032840807,0.6578741739802072,0.6527491353486461,-0.006403616810244702,-0.005622242871884145,0.051201223108363864,0.06160914739205346
1486,20,N,no_signal,OBV_ROC5_MA50,0.5050361983421714,0.4621624698760888,0.6426991847753108,0.6163917797250386,-0.0016837853077191758,-0.0014376590436280205,0.036187676778880816,0.11937607924249037
1487,30,N,no_signal,OBV_ROC5_MA50,0.49044135079622175,0.4577463476446034,0.6270094716080815,0.6211255547662223,-0.0028140420318525823,-0.0028640774519189025,0.04996687487121083,0.15891472868217055
1488,45,N,no_signal,OBV_ROC5_MA50,0.5157062120449786,0.4766208985758124,0.604812425686616,0.5968129602900734,-0.0019449918597367727,-0.001989342748743035,0.05895416730046921,0.10079471240852939
1489,60,N,no_signal,OBV_ROC5_MA50,0.523046132192714,0.49076754385964916,0.5805146945721814,0.5533077963596411,-0.003924103546132091,-0.0025680004125580467,0.07141680683173703,0.11008771929824561
1490,90,N,no_signal,OBV_ROC5_MA50,0.5090342415439075,0.4776555332568807,0.5114356918870439,0.42174798020734916,0.0001834155649939706,0.0003105629746304032,0.05198051977496773,0.18850344036697247
1491,5,N,no_signal,OBV_ROC5_slope10,0.4844931854124588,0.5042709525468146,0.6773858794366876,0.6754112015719481,0.21965331873490762,-0.06620559426790286,0.04850075125324046,0.04760246139556484
1492,10,N,no_signal,OBV_ROC5_slope10,0.5039208514083624,0.5039593449242068,0.6582635838542261,0.652736935954263,0.022764628750899088,-0.03320674438286985,0.04527062711018045,0.07109417149619729
1493,20,N,no_signal,OBV_ROC5_slope10,0.49815808671390727,0.5558644376553635,0.6438627313791829,0.6163239354519795,-0.4334204823528093,-0.18519132372306693,0.037934668071654375,0.1328488206607336
1494,30,N,no_signal,OBV_ROC5_slope10,0.5157970304817656,0.4651814997018485,0.6268466935699586,0.6210481878610987,0.09090286528832735,0.19367689300653287,0.05808973253951196,0.09995527728085868
1495,45,N,no_signal,OBV_ROC5_slope10,0.49041573546447004,0.4917283027775592,0.6056647348666184,0.5968947917450451,0.3953109126809311,0.20050373826468404,0.056419737196213564,0.10276182233063183
1496,60,N,no_signal,OBV_ROC5_slope10,0.4901177386591069,0.4488377192982457,0.5806412022793418,0.553284223931771,0.2645470061224267,0.09613654993817836,0.0501973956747638,0.2131578947368421
1497,90,N,no_signal,OBV_ROC5_slope10,0.5122280431805609,0.5141377580275229,0.5117468410170074,0.4217478252051761,-0.15658703217824652,-0.005523828424025596,0.06713180591117815,0.1758887614678899
1498,5,N,keep,OBV_ROC5_slope25,0.515198810630875,0.6367451195037401,0.6756565673859803,0.6752884849290767,-0.8042436517353125,-1.1033585668469816,0.03894078229056225,0.2190874259839777
1499,10,N,keep,OBV_ROC5_slope25,0.4800268787926737,0.665648549400442,0.6583400012312293,0.652697816218089,-0.4782595597130335,-0.29360948632637257,0.05530496538430714,0.2692876659879218
1500,20,N,keep,OBV_ROC5_slope25,0.49761948439226467,0.4174272756598797,0.642214324838717,0.6164004545354344,0.45169129419574494,0.8994221318955211,0.039154788974543844,0.23214861762082772
1501,30,N,no_signal,OBV_ROC5_slope25,0.5315032161287249,0.5293026982707215,0.6270942440210123,0.6210294820382289,0.5348093558939017,0.40251636778321565,0.06569854138646944,0.14326177698270723
1502,45,N,keep,OBV_ROC5_slope25,0.4970338041023601,0.5795105830513809,0.6050813413637868,0.5968904198469156,0.29266318204729047,0.053061107032176674,0.05000058504850052,0.25930442993154457
1503,60,N,no_signal,OBV_ROC5_slope25,0.5145588668340328,0.5312280701754386,0.5803113975728788,0.5532564493356208,0.9437974400361547,0.769608667826091,0.05462195359330003,0.2267543859649123
1504,90,N,no_signal,OBV_ROC5_slope25,0.48741524258079727,0.4949290424311927,0.511186442507641,0.4217154876826274,0.5980456779601978,0.7827767630897906,0.04390910437519083,0.24025229357798164
1505,5,N,no_signal,OBV_ROC5_slope5,0.5056970860061561,0.5138163241611517,0.6766915569432106,0.675408848140955,-0.12304473220147386,-0.06810863749679022,0.045282504782946056,0.05976016320843907
1506,10,N,no_signal,OBV_ROC5_slope5,0.5006534752347271,0.4986164047407717,0.6587041560561191,0.6527359251815956,0.07881562214056705,0.02336221260593456,0.033748502452587086,0.059068205154980076
1507,20,N,no_signal,OBV_ROC5_slope5,0.4822442545530561,0.4404353023776542,0.642749819841761,0.6163585410865545,-0.029415723831490836,0.0029973407024035887,0.04578226387887527,0.14127402797017022
1508,30,N,no_signal,OBV_ROC5_slope5,0.492686990798083,0.48679748062015504,0.6271651759176633,0.6210372696868962,-0.03385600442344154,0.0070852496764618475,0.03745466067238472,0.06253726893261777
1509,45,N,no_signal,OBV_ROC5_slope5,0.49462340428021484,0.4796207412070186,0.6049756542437534,0.5968935680160746,-8.540286949074643e-05,0.006426970860407272,0.045977791558920234,0.09619167519080966
1510,60,N,no_signal,OBV_ROC5_slope5,0.48608872074626047,0.4690789473684211,0.5803881187359629,0.5532835135885853,0.048192196301538134,0.004641318157790747,0.04729011424493035,0.11096491228070175
1511,90,N,no_signal,OBV_ROC5_slope5,0.5068607030898105,0.4844287557339449,0.5114631993269529,0.421748354217777,-0.01502445022211949,0.0012560335679053136,0.04055961813438453,0.1145355504587156
1512,5,N,no_signal,OBV_ROC5_slope50,0.4638174326290704,0.4856529166873994,0.6763597590843226,0.6754102227565827,-0.11130234778408434,0.1534868787469777,0.07068690805489579,0.10772752152062497
1513,10,N,no_signal,OBV_ROC5_slope50,0.5389475349804471,0.5592509441514819,0.6582035041583454,0.652730656268218,0.5006632093933513,0.571895900199826,0.06713122317001248,0.15014184026871336
1514,20,N,keep,OBV_ROC5_slope50,0.539522745016062,0.6404865367464279,0.642442488226288,0.6163200724711289,0.6816476991820938,0.9807339627374864,0.06652431922799623,0.3060020114233667
1515,30,N,keep,OBV_ROC5_slope50,0.5318699190594679,0.6797853309481218,0.6270028753329429,0.6210090832804002,0.5170210256953646,0.4991646597617617,0.07563829575089903,0.30493440667859273
1516,45,N,keep,OBV_ROC5_slope50,0.5139475562524134,0.6422712251160594,0.6049122528100823,0.5968679146244785,0.5924692286515557,0.68524065309475,0.055750441711617894,0.23723345660555512
1517,60,N,keep,OBV_ROC5_slope50,0.5077972539291971,0.5844846491228071,0.5801780010514257,0.5532755550796375,0.22441565519181705,0.33624317084771954,0.04426304782914668,0.19166666666666668
1518,90,N,no_signal,OBV_ROC5_slope50,0.49934098555911943,0.4919903956422018,0.5111206428740976,0.42174806518386115,0.9464663600446696,1.322823298763551,0.05943524276217741,0.1430619266055046
1519,5,N,no_signal,OBV_Z10,0.4994303901186013,0.4432502363536846,0.6763448470753138,0.6765442144619124,0.003603308473715762,0.019414658778858073,0.025892076203337895,0.09454147385181869
1520,10,N,no_signal,OBV_Z10,0.5212697969089388,0.43615447536504287,0.6578042617909924,0.6599989014172136,0.07304357368528865,0.09615877663559212,0.057444172048932554,0.10318662002471328
1521,20,N,no_signal,OBV_Z10,0.49408284023668636,0.47794075788914403,0.646753239419762,0.6207249122301773,0.14741122036858864,0.11751597385285191,0.03521712606067329,0.08893906905254369
1522,30,N,no_signal,OBV_Z10,0.5088141647039013,0.4405281007751938,0.6270082733611223,0.621636534125775,0.00051436349119844,-0.011251169536981246,0.02919442788803485,0.1426654740608229
1523,45,N,keep,OBV_Z10,0.49293846459871526,0.5808777244472421,0.6062509830187212,0.5952224683749737,0.0763269089414831,0.025312723015556624,0.04840457273908007,0.1733023841372256
1524,60,N,no_signal,OBV_Z10,0.489547512215573,0.47401315789473675,0.5803140882699006,0.5533384454145817,0.009873727661366488,0.0030657959513771347,0.04079177875713095,0.06535087719298245
1525,90,N,no_signal,OBV_Z10,0.508406968624262,0.43714162844036697,0.5114394687305218,0.42212171967530915,0.0001419108258766811,0.01974312610330695,0.04268781155814593,0.15840022935779816
1526,5,N,no_signal,OBV_Z10_EA10,0.5184674039017783,0.4788110995007547,0.6749361646414331,0.6756658485961786,0.004821363892479339,0.00890683599603886,0.05919204244136572,0.0646199266888922
1527,10,N,no_signal,OBV_Z10_EA10,0.49556027281563575,0.5030195443707687,0.6575158720723366,0.6527592996844555,0.010140033058599077,0.008908284599296037,0.0439205226157915,0.046380897683565674
1528,20,N,keep,OBV_Z10_EA10,0.4925022290670341,0.4245811115960455,0.6432344355833345,0.6164072174249849,-0.002993600150938883,-0.001278963765865942,0.034135655260384895,0.1615210914818118
1529,30,N,no_signal,OBV_Z10_EA10,0.5052191465460129,0.5530523255813953,0.6294041031150829,0.6209536401671671,0.006028681174863281,0.0016808914499102903,0.028890873196120704,0.13990757304710794
1530,45,N,no_signal,OBV_Z10_EA10,0.5125399295601606,0.5159532614682509,0.6038485775924554,0.5968057050057088,0.0028638322677235844,0.0044978506855373164,0.04692791032376584,0.058147769297348335
1531,60,N,no_signal,OBV_Z10_EA10,0.4803777219890297,0.533969298245614,0.5816438977762088,0.553183459596547,0.005252491372584577,0.0021186968657175838,0.05007761068881358,0.1337719298245614
1532,90,N,no_signal,OBV_Z10_EA10,0.5250894052848121,0.5432912844036698,0.5110615433041719,0.4212755138107118,0.004843785675560202,0.004936677923406434,0.07952006819892563,0.1016341743119266
1533,5,N,no_signal,OBV_Z10_EA25,0.5324105060939373,0.5021147434940538,0.6748170597483795,0.6754235794239405,0.006912590546626357,0.01109016285941478,0.08182638448765714,0.07007679421472525
1534,10,N,no_signal,OBV_Z10_EA25,0.5113094369632718,0.5209279660279504,0.6572137265072948,0.6526609731132986,0.010205086807525554,0.009934818106722481,0.06510503895164489,0.09178718738578813
1535,20,N,keep,OBV_Z10_EA25,0.4909365494468928,0.41501736275830664,0.6435214155597831,0.6163765625817228,-0.0037820995868878145,-0.000852027074891891,0.048111585602573344,0.1955824588701873
1536,30,N,no_signal,OBV_Z10_EA25,0.5016540407117803,0.5660778175313058,0.6290828851309693,0.6209433299308783,0.007349732820917478,0.002239130223578207,0.034013635588131676,0.15466607036374477
1537,45,N,no_signal,OBV_Z10_EA25,0.4915881726595135,0.5199661657093398,0.6038367278693351,0.596907977289255,0.004094415075476027,0.005961378680260431,0.0418941530252858,0.07471083484145094
1538,60,N,no_signal,OBV_Z10_EA25,0.465736502977156,0.5083991228070175,0.5826446543294558,0.5531668144346613,0.00954435616026487,0.0032658459686666663,0.06555982012287943,0.08991228070175439
1539,90,N,no_signal,OBV_Z10_EA25,0.5202193490267446,0.5066657110091743,0.5110476332385044,0.42122859282103864,0.005850695340187701,0.005968397513336856,0.06732225503858862,0.19294724770642202
1540,5,N,no_signal,OBV_Z10_EA5,0.5137427021818921,0.48139855036406765,0.674966842180834,0.6756784523694953,0.00521254663966924,0.009779723762527458,0.051075348429475975,0.06438771956013335
1541,10,N,no_signal,OBV_Z10_EA5,0.49480199494892413,0.5051253937590281,0.6577210436076859,0.6526865195390985,0.011276532117335474,0.00935197398268398,0.043291706823884314,0.058511286308498237
1542,20,N,no_signal,OBV_Z10_EA5,0.49478248998519647,0.43262680506271467,0.6430355745044931,0.6164301996111118,-0.003200272208817371,-0.0018731237812466234,0.023931007708945705,0.13554336894438224
1543,30,N,no_signal,OBV_Z10_EA5,0.5077096244563158,0.548561419200954,0.6294397064142424,0.6209925009159292,0.005676639700637962,0.0014458988336810599,0.03699378931531799,0.14497614788312463
1544,45,N,no_signal,OBV_Z10_EA5,0.5120648701777377,0.5244118341332914,0.604036870967071,0.5968307253069104,0.0022313453153427415,0.003854139804103159,0.04386693656904157,0.07368793768195767
1545,60,N,no_signal,OBV_Z10_EA5,0.4748376663888321,0.524671052631579,0.5815427572104516,0.5532337373734547,0.004540205678585146,0.0017763883098168417,0.06637086429858405,0.09780701754385965
1546,90,N,no_signal,OBV_Z10_EA5,0.5292460330655961,0.5386682912844036,0.5111038728552911,0.42138273228636114,0.004636329539843481,0.004804318096792583,0.0734015121056116,0.09461009174311927
1547,5,N,no_signal,OBV_Z10_EA50,0.5304558655997094,0.5050339188270223,0.6750619786695803,0.6754079366813809,0.010755847465818107,0.01380800212974008,0.07248359780211536,0.07705959430097362
1548,10,N,no_signal,OBV_Z10_EA50,0.5146446266046619,0.49391740197358114,0.6571580993284047,0.6527752916505035,0.011589487842831623,0.011867300532817511,0.08017606842173401,0.06712612471501418
1549,20,N,no_signal,OBV_Z10_EA50,0.5042149631190728,0.4662517315319076,0.6436089821743596,0.6163643853599465,-0.0047899683146909655,-0.0006019223071123902,0.05798347290776995,0.11337976052676521
1550,30,N,no_signal,OBV_Z10_EA50,0.4972403111767951,0.5487291293977341,0.6293213600066475,0.6209816422498249,0.00967607234850159,0.0025653904599393833,0.03853372005167077,0.13223017292784733
1551,45,N,no_signal,OBV_Z10_EA50,0.4794495863707102,0.5261428908647415,0.6039258214592557,0.5969722169562048,0.005583369845323827,0.007388779213322434,0.07200776944408692,0.09489338264222205
1552,60,N,no_signal,OBV_Z10_EA50,0.46637535623555715,0.5065131578947368,0.5830257064913693,0.5531841148587768,0.014095713100266192,0.00471485313501653,0.08147874565155545,0.056140350877192984
1553,90,N,no_signal,OBV_Z10_EA50,0.5045722905588623,0.4735521788990826,0.5110664619462719,0.4213039213962867,0.007428281153908352,0.007644643110141682,0.04245504040242203,0.24225917431192662
1554,5,N,no_signal,OBV_Z10_MA10,0.5164416855713967,0.4717453682970924,0.6751027674070823,0.6759995610880808,0.003466178049178227,0.0065497680868737565,0.05178020363800058,0.09724502827951104
1555,10,N,no_signal,OBV_Z10_MA10,0.4967583107459687,0.4888355174994343,0.6575639995122446,0.653285432986537,0.008952307849876724,0.007964973063765052,0.04551311163124269,0.05323796098087332
1556,20,N,keep,OBV_Z10_MA10,0.4828031211204635,0.42055826486271086,0.6433213142212773,0.6163830200800056,-0.0023079793511999844,-0.0006372663889598581,0.04298153180633354,0.19806827454031387
1557,30,N,no_signal,OBV_Z10_MA10,0.5154934757898515,0.5552698270721527,0.6295780464248155,0.6209589484912399,0.005384525236051206,0.0012597975787586825,0.04134990993066988,0.14497614788312463
1558,45,N,no_signal,OBV_Z10_MA10,0.5169628962240971,0.5204579431898655,0.6036580978134429,0.5967134164228092,0.002985145214628867,0.004427956184309988,0.05183061675812925,0.08848060429616807
1559,60,N,no_signal,OBV_Z10_MA10,0.48572811802813953,0.5340350877192983,0.5807016057453986,0.5530924453835527,0.00403380687533402,0.002474693263513598,0.041390703686882045,0.13289473684210526
1560,90,N,no_signal,OBV_Z10_MA10,0.5252768314102002,0.5673021788990825,0.5110367048360578,0.42124791181815807,0.004392529465466308,0.004443663390450523,0.09144883417927006,0.18950688073394495
1561,5,N,no_signal,OBV_Z10_MA25,0.5333819031880384,0.5330314640659468,0.6745218072440718,0.6748469766964468,0.007356977839335718,0.010554379265238148,0.0710442716200021,0.12330198537095088
1562,10,N,no_signal,OBV_Z10_MA25,0.5176469137679833,0.5400372439478585,0.6573513667613472,0.6522901014732982,0.008534680309839211,0.008037289120747304,0.0808048842136412,0.11843227344715362
1563,20,N,no_signal,OBV_Z10_MA25,0.4990337154387956,0.44393631757718355,0.6439714619905175,0.6163572283518322,-0.004655682061775958,-0.00023012045983860914,0.04359159225777827,0.13960416706199358
1564,30,N,no_signal,OBV_Z10_MA25,0.49124898353492763,0.5409399224806202,0.6283609251033337,0.6209701186340437,0.005968022299131571,0.0017568085112551783,0.04307374606431371,0.11441562313655337
1565,45,N,no_signal,OBV_Z10_MA25,0.48414869592689236,0.503285073569911,0.6041542770266088,0.5970318528150749,0.0028187669677007987,0.005543105661345846,0.06868703415513146,0.07144543237076088
1566,60,N,no_signal,OBV_Z10_MA25,0.46385737601006194,0.49067982456140347,0.5824694594922505,0.5532069679858311,0.009694017555047053,0.003762454047605506,0.08249192699105107,0.07587719298245614
1567,90,N,no_signal,OBV_Z10_MA25,0.5174653941843487,0.5118262614678899,0.5110815470753924,0.4212969208393752,0.004591379155806935,0.004864648806285112,0.061324619026170125,0.20900229357798164
1568,5,N,no_signal,OBV_Z10_MA5,0.508040680214892,0.4889950407191787,0.6752533414252806,0.675520686240927,0.003510286723692205,0.006586982550789693,0.05615149056145567,0.06307740790499411
1569,10,N,no_signal,OBV_Z10_MA5,0.49297719618025226,0.5104683339424633,0.6578183960415781,0.6525425375959771,0.007827845624256553,0.006203186591705856,0.04223751564333404,0.05614438121095042
1570,20,N,no_signal,OBV_Z10_MA5,0.5012521170804127,0.4402170819180629,0.6428647174710893,0.6164458125346346,-0.0024713299469134573,-0.0017763026063310273,0.022544506682934947,0.12476517580978766
1571,30,N,no_signal,OBV_Z10_MA5,0.5059658467735682,0.5470520274299344,0.6294847296447045,0.6210154506088419,0.0036552621325470565,0.0007724850828525744,0.03372559098996497,0.1084525939177102
1572,45,N,no_signal,OBV_Z10_MA5,0.5088166809028468,0.5241954520418601,0.6040780451937305,0.5968466410595898,0.001449669389068626,0.0025727461802495474,0.03474017996091876,0.07687465575576363
1573,60,N,no_signal,OBV_Z10_MA5,0.48004956103793694,0.5319298245614035,0.5815893725264341,0.5532348104830653,0.0030524779527783593,0.0011187369479578855,0.05618664497227477,0.08640350877192983
1574,90,N,no_signal,OBV_Z10_MA5,0.5294364821930065,0.5518922018348624,0.511118875593726,0.4213887229666011,0.003235108466896549,0.0033745528285315267,0.07916033095826142,0.13087729357798164
1575,5,N,no_signal,OBV_Z10_MA50,0.5222207085275634,0.48318986250020735,0.6758207130833942,0.6755618635213134,0.011089472888859904,0.010866680640346729,0.061276992301875464,0.06820255096117166
1576,10,N,no_signal,OBV_Z10_MA50,0.5176530786286884,0.4610243826032475,0.6570633400009139,0.6529402867378212,0.008077657561630272,0.009537845019308617,0.06472076263436828,0.11060060216850276
1577,20,N,no_signal,OBV_Z10_MA50,0.4946054444695674,0.5277709254445055,0.6435837725902084,0.6163618827404976,-0.004713670660257584,-0.0010240402293900123,0.028950141423104654,0.0748591054858726
1578,30,N,no_signal,OBV_Z10_MA50,0.5070338275144632,0.4979874776386405,0.6291343074599732,0.621041902832228,0.007052052298316881,0.0013554181855516846,0.047709048367119485,0.060077519379844964
1579,45,N,no_signal,OBV_Z10_MA50,0.4811298456642056,0.5224250531119679,0.6041391566013585,0.5970049987225048,0.004589729992210837,0.005457853942120607,0.047875688894609365,0.09689983476276655
1580,60,N,no_signal,OBV_Z10_MA50,0.49298010071920906,0.4991447368421052,0.5822426736813566,0.5532435089176345,0.011110881227812574,0.004327423650411652,0.04399103609021806,0.09649122807017543
1581,90,N,no_signal,OBV_Z10_MA50,0.5090584255600867,0.4339879587155963,0.5111323097875169,0.42139146590096704,0.006373570398492975,0.006675504611513408,0.061657149248632845,0.27379587155963303
1582,5,N,no_signal,OBV_Z10_slope10,0.5114642626562972,0.5286361148430114,0.6761972917073998,0.6749512159697679,-0.1635668644597464,-0.13839303971113937,0.041276478961947694,0.08709425950805261
1583,10,N,no_signal,OBV_Z10_slope10,0.5081078193038229,0.5316486538227257,0.6582675024158118,0.6522785395823866,-0.1800206888274715,-0.11053778470059825,0.0637857587607808,0.10031500722254129
1584,20,N,no_signal,OBV_Z10_slope10,0.4837619399069124,0.4342966659708913,0.6438663197702875,0.6197879083030454,0.3072020602448334,0.2831275462592717,0.04863845599245743,0.18913072354314123
1585,30,N,no_signal,OBV_Z10_slope10,0.5089061174025468,0.5366353607632678,0.6272059294748286,0.6200644136197738,-0.3224059209843996,-0.21393438375982293,0.04046583458706591,0.12850327966607036
1586,45,N,no_signal,OBV_Z10_slope10,0.47755168903502104,0.47639468093477066,0.6055142385489908,0.5972332018155962,0.12837316266050589,-0.09002831867463576,0.05084773527725448,0.06585884019198993
1587,60,N,no_signal,OBV_Z10_slope10,0.5237798152316593,0.5643859649122807,0.579769414496326,0.5521595643144899,-0.17001983481933772,-0.1507273009865261,0.07159398879012173,0.14649122807017545
1588,90,N,no_signal,OBV_Z10_slope10,0.48485929437086783,0.5284905389908258,0.5116184388477302,0.42173758708593834,0.11382927283677424,0.005951660323205501,0.07100124849983525,0.10579128440366972
1589,5,N,keep,OBV_Z10_slope25,0.4847439322233345,0.35239919722678337,0.6771552418791201,0.6851045958685271,0.7285477623503747,1.1315050702135203,0.050451442978793136,0.24584100446169413
1590,10,N,keep,OBV_Z10_slope25,0.5191665519317591,0.3299744165404897,0.6576787499622597,0.6815539565828974,1.912770105960529,2.7705857274471986,0.040749729259867376,0.29313075410292555
1591,20,N,keep,OBV_Z10_slope25,0.46627496235116445,0.4027970170211958,0.6459098597460775,0.622316175404904,1.4053955994651088,1.144269491638323,0.07964061893405801,0.1975749065447162
1592,30,N,no_signal,OBV_Z10_slope25,0.5074780809139433,0.5201252236135957,0.626926676225318,0.6206519927741518,0.7596489964972624,0.6725020073672937,0.06569189420343483,0.10107334525939177
1593,45,N,no_signal,OBV_Z10_slope25,0.49544949276295003,0.5641671256589817,0.6058140504670978,0.5948748426264843,1.2853077981798848,0.7120994276548508,0.051151960497525246,0.1281375403257534
1594,60,N,no_signal,OBV_Z10_slope25,0.5101255745936044,0.5303837719298246,0.580089555739387,0.5523788934524011,0.9735771838244085,0.8099794086966098,0.0499777898671884,0.1324561403508772
